Offset = 0 V
Zeit;Spannung_x;Spannung_y
0.0;0.18892809483005474;-0.3006350257044469
0.001;0.18981493536590568;-0.298856344451201
0.002;0.18981493536590568;-0.2979670038245781
0.003;0.19070177590175663;-0.2952989819447092
0.004;0.19070177590175663;-0.2944096413180863
0.005;0.19158861643760758;-0.29352030069146334
0.006;0.19158861643760758;-0.29174161943821747
0.007;0.19158861643760758;-0.29085227881159453
0.008;0.19247545697345853;-0.28907359755834866
0.009;0.19247545697345853;-0.2881842569317257
0.01;0.19336229750930944;-0.28640557567847985
0.011;0.19336229750930944;-0.2855162350518569
0.012;0.19336229750930944;-0.283737553798611
0.013;0.1942491380451604;-0.28284821317198805
0.014;0.1942491380451604;-0.28018019129211924
0.015;0.19513597858101134;-0.2792908506654963
0.016;0.19513597858101134;-0.27751216941225043
0.017;0.19602281911686226;-0.27573348815900456
0.018;0.19602281911686226;-0.2748441475323816
0.019;0.1969096596527132;-0.2739548069057587
0.02;0.1969096596527132;-0.2712867850258898
0.021;0.19779650018856415;-0.26950810377264395
0.022;0.19779650018856415;-0.268618763146021
0.023;0.1986833407244151;-0.26684008189277514
0.024;0.19957018126026604;-0.2659507412661522
0.025;0.20045702179611696;-0.26417206001290633
0.026;0.2013438623319679;-0.26239337875966046
0.027;0.2013438623319679;-0.2615040381330375
0.028;0.2013438623319679;-0.2597253568797916
0.029;0.2013438623319679;-0.25883601625316865
0.03;0.20223070286781886;-0.2570573349999228
0.031;0.20223070286781886;-0.2552786537466769
0.032;0.20311754340366978;-0.25349997249343104
0.033;0.20311754340366978;-0.25172129124018516
0.034;0.20400438393952072;-0.2508319506135622
0.035;0.20489122447537167;-0.2490532693603163
0.036;0.20489122447537167;-0.2463852474804475
0.037;0.20489122447537167;-0.24549590685382455
0.038;0.20577806501122262;-0.24460656622720162
0.039;0.20666490554707356;-0.2419385443473328
0.04;0.20666490554707356;-0.24015986309408688
0.041;0.20755174608292448;-0.24015986309408688
0.042;0.20843858661877543;-0.23749184121421807
0.043;0.20843858661877543;-0.2357131599609722
0.044;0.20843858661877543;-0.23393447870772632
0.045;0.20843858661877543;-0.2330451380811034
0.046;0.20843858661877543;-0.23126645682785751
0.047;0.20843858661877543;-0.22948777557461164
0.048;0.20932542715462638;-0.2277090943213657
0.049;0.20932542715462638;-0.22681975369474278
0.05;0.20932542715462638;-0.2250410724414969
0.051;0.21109910822632824;-0.22326239118825103
0.052;0.2119859487621792;-0.2223730505616281
0.053;0.2119859487621792;-0.22059436930838222
0.054;0.21287278929803014;-0.21881568805513635
0.055;0.21375962983388108;-0.2179263474285134
0.056;0.21375962983388108;-0.21525832554864455
0.057;0.21375962983388108;-0.2143689849220216
0.058;0.214646470369732;-0.21259030366877574
0.059;0.214646470369732;-0.21081162241552986
0.06;0.21553331090558295;-0.209032941162284
0.061;0.21553331090558295;-0.20814360053566106
0.062;0.2164201514414339;-0.20636491928241518
0.063;0.2173069919772848;-0.20458623802916925
0.064;0.2173069919772848;-0.20369689740254632
0.065;0.21819383251313576;-0.20191821614930044
0.066;0.21819383251313576;-0.2010288755226775
0.067;0.2190806730489867;-0.19925019426943164
0.068;0.2190806730489867;-0.19747151301618576
0.069;0.21996751358483765;-0.19658217238956283
0.07;0.21996751358483765;-0.19480349113631695
0.071;0.22174119465653952;-0.1921354692564481
0.072;0.2208543541206886;-0.19035678800320222
0.073;0.22174119465653952;-0.18946744737657928
0.074;0.22262803519239047;-0.18857810674995634
0.075;0.22262803519239047;-0.1876887661233334
0.076;0.22262803519239047;-0.18591008487008753
0.077;0.2235148757282414;-0.18324206299021872
0.078;0.2235148757282414;-0.1823527223635958
0.079;0.22440171626409233;-0.18057404111034986
0.08;0.22440171626409233;-0.17968470048372692
0.081;0.22528855679994328;-0.17790601923048105
0.082;0.22528855679994328;-0.17612733797723518
0.083;0.22528855679994328;-0.17523799735061224
0.084;0.22617539733579423;-0.17345931609736637
0.085;0.22617539733579423;-0.1716806348441205
0.086;0.22617539733579423;-0.17079129421749756
0.087;0.22617539733579423;-0.16990195359087457
0.088;0.22706223787164517;-0.1681232723376287
0.089;0.22706223787164517;-0.16634459108438282
0.09;0.22706223787164517;-0.16545525045775988
0.091;0.22883591894334704;-0.163676569204514
0.092;0.22883591894334704;-0.16278722857789107
0.093;0.22883591894334704;-0.16011920669802227
0.094;0.22972275947919799;-0.15922986607139933
0.095;0.22972275947919799;-0.1574511848181534
0.096;0.22972275947919799;-0.15656184419153046
0.097;0.23060960001504893;-0.15567250356490753
0.098;0.23149644055089985;-0.1547831629382846
0.099;0.23149644055089985;-0.15211514105841578
0.1;0.23149644055089985;-0.15122580043179285
0.101;0.2323832810867508;-0.1503364598051699
