Offset = 0 V
Zeit;Spannung_x;Spannung_y
0.0;0.28027267002270156;-0.043615584610417014
0.0005;0.28027267002270156;-0.04450492523703996
0.001;0.28027267002270156;-0.04450492523703996
0.0015;0.2811595105585525;-0.04450492523703996
0.002;0.2811595105585525;-0.043615584610417014
0.0025;0.2811595105585525;-0.043615584610417014
0.003;0.2811595105585525;-0.04272624398379407
0.0035;0.2811595105585525;-0.043615584610417014
0.004;0.2829331916302544;-0.043615584610417014
0.0045;0.28204635109440346;-0.043615584610417014
0.005;0.28204635109440346;-0.043615584610417014
0.0055;0.2811595105585525;-0.04272624398379407
0.006;0.2811595105585525;-0.04272624398379407
0.0065;0.28204635109440346;-0.043615584610417014
0.007;0.28204635109440346;-0.043615584610417014
0.0075;0.28204635109440346;-0.043615584610417014
0.008;0.28204635109440346;-0.043615584610417014
0.0085;0.28204635109440346;-0.043615584610417014
0.009;0.28204635109440346;-0.04272624398379407
0.0095;0.2829331916302544;-0.04272624398379407
0.01;0.2829331916302544;-0.04272624398379407
0.0105;0.2829331916302544;-0.043615584610417014
0.011;0.2829331916302544;-0.04272624398379407
0.0115;0.2838200321661053;-0.041836903357171135
0.012;0.2838200321661053;-0.04094756273054819
0.0125;0.2838200321661053;-0.04094756273054819
0.013;0.2838200321661053;-0.041836903357171135
0.0135;0.2838200321661053;-0.041836903357171135
0.014;0.2838200321661053;-0.04094756273054819
0.0145;0.2838200321661053;-0.03916888147730231
0.015;0.28470687270195627;-0.04094756273054819
0.0155;0.28470687270195627;-0.041836903357171135
0.016;0.2838200321661053;-0.04094756273054819
0.0165;0.28470687270195627;-0.04094756273054819
0.017;0.28470687270195627;-0.04094756273054819
0.0175;0.28470687270195627;-0.04094756273054819
0.018;0.2855937132378072;-0.04094756273054819
0.0185;0.28470687270195627;-0.040058222103925255
0.019;0.2855937132378072;-0.04094756273054819
0.0195;0.2855937132378072;-0.04094756273054819
0.02;0.2855937132378072;-0.04094756273054819
0.0205;0.2855937132378072;-0.04094756273054819
0.021;0.2855937132378072;-0.04094756273054819
0.0215;0.2855937132378072;-0.04094756273054819
0.022;0.2855937132378072;-0.040058222103925255
0.0225;0.2855937132378072;-0.040058222103925255
0.023;0.28648055377365816;-0.040058222103925255
0.0235;0.28648055377365816;-0.040058222103925255
0.024;0.28648055377365816;-0.040058222103925255
0.0245;0.28648055377365816;-0.03916888147730231
0.025;0.28648055377365816;-0.040058222103925255
0.0255;0.28648055377365816;-0.03916888147730231
0.026;0.2873673943095091;-0.03916888147730231
0.0265;0.2873673943095091;-0.03827954085067937
