Offset = 0.0 V
Zeit;Spannung_x;Spannung_y
0.0;0.050580971237308134;-3.119844812099169
0.0005;0.050580971237308134;-3.119844812099169
0.001;0.050580971237308134;-3.119844812099169
0.0015;0.050580971237308134;-3.118955471472546
0.002;0.050580971237308134;-3.119844812099169
0.0025;0.050580971237308134;-3.119844812099169
0.003;0.050580971237308134;-3.118955471472546
0.0035;0.049694130701457194;-3.119844812099169
0.004;0.050580971237308134;-3.119844812099169
0.0045;0.050580971237308134;-3.119844812099169
0.005;0.050580971237308134;-3.119844812099169
0.0055;0.050580971237308134;-3.119844812099169
0.006;0.050580971237308134;-3.119844812099169
0.0065;0.050580971237308134;-3.118955471472546
0.007;0.050580971237308134;-3.119844812099169
0.0075;0.050580971237308134;-3.119844812099169
0.008;0.050580971237308134;-3.118955471472546
0.0085;0.050580971237308134;-3.1180661308459228
0.009;0.050580971237308134;-3.1180661308459228
0.0095;0.050580971237308134;-3.118955471472546
0.01;0.050580971237308134;-3.118955471472546
0.0105;0.050580971237308134;-3.118955471472546
0.011;0.050580971237308134;-3.118955471472546
0.0115;0.050580971237308134;-3.1180661308459228
0.012;0.050580971237308134;-3.118955471472546
0.0125;0.050580971237308134;-3.1180661308459228
0.013;0.050580971237308134;-3.118955471472546
0.0135;0.050580971237308134;-3.118955471472546
0.014;0.050580971237308134;-3.118955471472546
0.0145;0.050580971237308134;-3.118955471472546
0.015;0.050580971237308134;-3.118955471472546
0.0155;0.050580971237308134;-3.118955471472546
0.016;0.050580971237308134;-3.119844812099169
0.0165;0.050580971237308134;-3.118955471472546
0.017;0.050580971237308134;-3.118955471472546
0.0175;0.050580971237308134;-3.118955471472546
0.018;0.049694130701457194;-3.118955471472546
0.0185;0.050580971237308134;-3.118955471472546
0.019;0.049694130701457194;-3.1180661308459228
0.0195;0.050580971237308134;-3.118955471472546
0.02;0.050580971237308134;-3.1180661308459228
0.0205;0.050580971237308134;-3.1180661308459228
0.021;0.050580971237308134;-3.1180661308459228
0.0215;0.050580971237308134;-3.118955471472546
0.022;0.050580971237308134;-3.1171767902193
0.0225;0.050580971237308134;-3.1180661308459228
0.023;0.050580971237308134;-3.1180661308459228
0.0235;0.050580971237308134;-3.1180661308459228
0.024;0.050580971237308134;-3.1180661308459228
0.0245;0.050580971237308134;-3.1180661308459228
0.025;0.049694130701457194;-3.1180661308459228
0.0255;0.050580971237308134;-3.1180661308459228
0.026;0.050580971237308134;-3.1180661308459228
0.0265;0.050580971237308134;-3.1180661308459228
0.027;0.050580971237308134;-3.1180661308459228
0.0275;0.050580971237308134;-3.1180661308459228
0.028;0.050580971237308134;-3.118955471472546
0.0285;0.050580971237308134;-3.1180661308459228
0.029;0.050580971237308134;-3.1180661308459228
0.0295;0.050580971237308134;-3.1171767902193
0.03;0.050580971237308134;-3.1171767902193
0.0305;0.050580971237308134;-3.1171767902193
0.031;0.050580971237308134;-3.1180661308459228
0.0315;0.050580971237308134;-3.1180661308459228
0.032;0.050580971237308134;-3.1171767902193
0.0325;0.050580971237308134;-3.116287449592677
0.033;0.050580971237308134;-3.1171767902193
0.0335;0.050580971237308134;-3.1180661308459228
0.034;0.050580971237308134;-3.1171767902193
0.0345;0.050580971237308134;-3.1171767902193
0.035;0.050580971237308134;-3.1171767902193
0.0355;0.050580971237308134;-3.1180661308459228
0.036;0.050580971237308134;-3.1171767902193
0.0365;0.050580971237308134;-3.1171767902193
0.037;0.050580971237308134;-3.1171767902193
0.0375;0.049694130701457194;-3.1180661308459228
0.038;0.050580971237308134;-3.1171767902193
0.0385;0.050580971237308134;-3.1180661308459228
0.039;0.050580971237308134;-3.1180661308459228
0.0395;0.050580971237308134;-3.1171767902193
0.04;0.050580971237308134;-3.1171767902193
0.0405;0.050580971237308134;-3.1171767902193
0.041;0.050580971237308134;-3.1171767902193
0.0415;0.050580971237308134;-3.1171767902193
0.042;0.050580971237308134;-3.1171767902193
0.0425;0.050580971237308134;-3.1171767902193
0.043;0.050580971237308134;-3.1171767902193
0.0435;0.049694130701457194;-3.1171767902193
0.044;0.050580971237308134;-3.1171767902193
0.0445;0.050580971237308134;-3.116287449592677
0.045;0.050580971237308134;-3.1171767902193
0.0455;0.050580971237308134;-3.1171767902193
0.046;0.050580971237308134;-3.1171767902193
0.0465;0.050580971237308134;-3.1171767902193
0.047;0.050580971237308134;-3.116287449592677
0.0475;0.050580971237308134;-3.116287449592677
0.048;0.050580971237308134;-3.1171767902193
0.0485;0.051467811773159074;-3.116287449592677
0.049;0.051467811773159074;-3.116287449592677
0.0495;0.051467811773159074;-3.1171767902193
0.05;0.050580971237308134;-3.116287449592677
0.0505;0.051467811773159074;-3.116287449592677
0.051;0.051467811773159074;-3.116287449592677
0.0515;0.050580971237308134;-3.116287449592677
0.052;0.050580971237308134;-3.116287449592677
0.0525;0.050580971237308134;-3.116287449592677
0.053;0.050580971237308134;-3.116287449592677
0.0535;0.051467811773159074;-3.1171767902193
0.054;0.050580971237308134;-3.116287449592677
0.0545;0.050580971237308134;-3.116287449592677
0.055;0.050580971237308134;-3.116287449592677
0.0555;0.050580971237308134;-3.116287449592677
0.056;0.050580971237308134;-3.116287449592677
0.0565;0.050580971237308134;-3.1153981089660543
0.057;0.051467811773159074;-3.1153981089660543
0.0575;0.050580971237308134;-3.116287449592677
