Offset = 0.0 V
Zeit;Spannung_x;Spannung_y
0.0;0.043486246950500615;-1.9370217786906578
0.0005;0.043486246950500615;-1.9379111193172807
0.001;0.043486246950500615;-1.9379111193172807
0.0015;0.043486246950500615;-1.9379111193172807
0.002;0.043486246950500615;-1.9370217786906578
0.0025;0.043486246950500615;-1.9370217786906578
0.003;0.043486246950500615;-1.9379111193172807
0.0035;0.043486246950500615;-1.9379111193172807
0.004;0.043486246950500615;-1.9370217786906578
0.0045;0.042599406414649675;-1.9379111193172807
0.005;0.043486246950500615;-1.9379111193172807
0.0055;0.043486246950500615;-1.9379111193172807
0.006;0.042599406414649675;-1.9379111193172807
0.0065;0.043486246950500615;-1.9379111193172807
0.007;0.043486246950500615;-1.9379111193172807
0.0075;0.043486246950500615;-1.9370217786906578
0.008;0.043486246950500615;-1.9379111193172807
0.0085;0.043486246950500615;-1.9379111193172807
0.009;0.043486246950500615;-1.9379111193172807
0.0095;0.043486246950500615;-1.9379111193172807
0.01;0.044373087486351555;-1.9370217786906578
0.0105;0.043486246950500615;-1.9370217786906578
0.011;0.044373087486351555;-1.9370217786906578
0.0115;0.043486246950500615;-1.9370217786906578
0.012;0.043486246950500615;-1.9370217786906578
0.0125;0.043486246950500615;-1.9370217786906578
0.013;0.043486246950500615;-1.9370217786906578
0.0135;0.043486246950500615;-1.9379111193172807
0.014;0.043486246950500615;-1.9379111193172807
0.0145;0.042599406414649675;-1.9379111193172807
0.015;0.043486246950500615;-1.9379111193172807
0.0155;0.043486246950500615;-1.9379111193172807
0.016;0.043486246950500615;-1.9379111193172807
0.0165;0.043486246950500615;-1.9379111193172807
0.017;0.043486246950500615;-1.9370217786906578
0.0175;0.044373087486351555;-1.9379111193172807
0.018;0.043486246950500615;-1.9388004599439037
0.0185;0.043486246950500615;-1.9379111193172807
0.019;0.043486246950500615;-1.9379111193172807
0.0195;0.043486246950500615;-1.9388004599439037
0.02;0.043486246950500615;-1.9388004599439037
0.0205;0.044373087486351555;-1.9379111193172807
0.021;0.044373087486351555;-1.9379111193172807
0.0215;0.043486246950500615;-1.9388004599439037
0.022;0.043486246950500615;-1.9388004599439037
0.0225;0.043486246950500615;-1.9388004599439037
0.023;0.043486246950500615;-1.9388004599439037
0.0235;0.044373087486351555;-1.9379111193172807
0.024;0.044373087486351555;-1.9379111193172807
0.0245;0.043486246950500615;-1.9379111193172807
0.025;0.044373087486351555;-1.9379111193172807
0.0255;0.043486246950500615;-1.9379111193172807
0.026;0.044373087486351555;-1.9379111193172807
0.0265;0.043486246950500615;-1.9370217786906578
0.027;0.044373087486351555;-1.9379111193172807
0.0275;0.043486246950500615;-1.9388004599439037
0.028;0.044373087486351555;-1.9379111193172807
0.0285;0.043486246950500615;-1.9379111193172807
0.029;0.044373087486351555;-1.9379111193172807
0.0295;0.043486246950500615;-1.9379111193172807
0.03;0.043486246950500615;-1.9370217786906578
0.0305;0.044373087486351555;-1.9379111193172807
0.031;0.043486246950500615;-1.9379111193172807
0.0315;0.043486246950500615;-1.9379111193172807
0.032;0.044373087486351555;-1.9388004599439037
0.0325;0.044373087486351555;-1.9388004599439037
0.033;0.043486246950500615;-1.9388004599439037
0.0335;0.044373087486351555;-1.9388004599439037
0.034;0.044373087486351555;-1.9388004599439037
0.0345;0.043486246950500615;-1.9379111193172807
0.035;0.044373087486351555;-1.9379111193172807
0.0355;0.043486246950500615;-1.9379111193172807
0.036;0.043486246950500615;-1.9379111193172807
0.0365;0.043486246950500615;-1.9379111193172807
0.037;0.043486246950500615;-1.9379111193172807
0.0375;0.043486246950500615;-1.9379111193172807
0.038;0.043486246950500615;-1.9379111193172807
0.0385;0.043486246950500615;-1.9379111193172807
0.039;0.043486246950500615;-1.9379111193172807
0.0395;0.043486246950500615;-1.9379111193172807
0.04;0.043486246950500615;-1.9379111193172807
0.0405;0.043486246950500615;-1.9388004599439037
0.041;0.044373087486351555;-1.9379111193172807
0.0415;0.043486246950500615;-1.9379111193172807
0.042;0.043486246950500615;-1.9379111193172807
0.0425;0.044373087486351555;-1.9388004599439037
0.043;0.044373087486351555;-1.9388004599439037
0.0435;0.043486246950500615;-1.9388004599439037
0.044;0.043486246950500615;-1.9379111193172807
0.0445;0.043486246950500615;-1.9379111193172807
0.045;0.042599406414649675;-1.9379111193172807
0.0455;0.043486246950500615;-1.9388004599439037
0.046;0.042599406414649675;-1.9388004599439037
0.0465;0.043486246950500615;-1.9388004599439037
0.047;0.043486246950500615;-1.9379111193172807
0.0475;0.043486246950500615;-1.9379111193172807
0.048;0.043486246950500615;-1.9388004599439037
0.0485;0.042599406414649675;-1.9388004599439037
0.049;0.043486246950500615;-1.9379111193172807
0.0495;0.042599406414649675;-1.9388004599439037
0.05;0.043486246950500615;-1.9379111193172807
0.0505;0.043486246950500615;-1.9379111193172807
0.051;0.043486246950500615;-1.9388004599439037
0.0515;0.043486246950500615;-1.9388004599439037
0.052;0.043486246950500615;-1.9379111193172807
0.0525;0.042599406414649675;-1.9388004599439037
0.053;0.043486246950500615;-1.9388004599439037
0.0535;0.043486246950500615;-1.9379111193172807
0.054;0.043486246950500615;-1.9379111193172807
0.0545;0.043486246950500615;-1.9388004599439037
0.055;0.043486246950500615;-1.9388004599439037
0.0555;0.043486246950500615;-1.9388004599439037
0.056;0.042599406414649675;-1.9388004599439037
0.0565;0.043486246950500615;-1.9388004599439037
0.057;0.043486246950500615;-1.9388004599439037
0.0575;0.043486246950500615;-1.9388004599439037
0.058;0.043486246950500615;-1.9388004599439037
0.0585;0.043486246950500615;-1.9388004599439037
0.059;0.043486246950500615;-1.9379111193172807
0.0595;0.042599406414649675;-1.9379111193172807
0.06;0.043486246950500615;-1.9379111193172807
0.0605;0.043486246950500615;-1.9388004599439037
0.061;0.042599406414649675;-1.9388004599439037
0.0615;0.043486246950500615;-1.9379111193172807
0.062;0.043486246950500615;-1.9379111193172807
0.0625;0.042599406414649675;-1.9388004599439037
0.063;0.043486246950500615;-1.9379111193172807
0.0635;0.043486246950500615;-1.9379111193172807
0.064;0.043486246950500615;-1.9379111193172807
0.0645;0.043486246950500615;-1.9379111193172807
0.065;0.043486246950500615;-1.9379111193172807
