Offset = 0 V
Zeit;Spannung_x;Spannung_y
0.0;-0.30060788095966406;-4.173713454647353
0.001;-0.301494721495515;-4.179049498407091
0.002;-0.30238156203136596;-4.185274882793451
0.003;-0.30238156203136596;-4.189721585926566
0.004;-0.301494721495515;-4.195057629686303
0.005;-0.30238156203136596;-4.201283014072664
0.006;-0.30238156203136596;-4.205729717205779
0.007;-0.30238156203136596;-4.210176420338894
0.008;-0.30238156203136596;-4.215512464098631
0.009;-0.301494721495515;-4.219959167231746
0.01;-0.301494721495515;-4.223516529738237
0.011;-0.3032684025672169;-4.228852573497975
0.012;-0.3032684025672169;-4.232409936004467
0.013;-0.30504208363891877;-4.2368566391375815
0.014;-0.30504208363891877;-4.240414001644074
0.015;-0.3059289241747697;-4.243971364150565
0.016;-0.3068157647106206;-4.24841806728368
0.017;-0.3077026052464716;-4.251975429790172
0.018;-0.3085894457823225;-4.2555327922966635
0.019;-0.3085894457823225;-4.259090154803156
0.02;-0.3094762863181734;-4.261758176683024
0.021;-0.3103631268540244;-4.265315539189516
0.022;-0.3103631268540244;-4.268872901696008
0.023;-0.3103631268540244;-4.271540923575877
0.024;-0.3112499673898753;-4.275098286082368
0.025;-0.3112499673898753;-4.277766307962237
0.026;-0.3121368079257263;-4.280434329842106
0.027;-0.3130236484615772;-4.283102351721975
0.028;-0.3139104889974281;-4.285770373601844
0.029;-0.3147973295332791;-4.28754905485509
0.03;-0.3147973295332791;-4.289327736108335
0.031;-0.31568417006913;-4.291995757988204
0.032;-0.316571010604981;-4.29377443924145
0.033;-0.3174578511408319;-4.294663779868073
0.034;-0.3174578511408319;-4.296442461121319
0.035;-0.31834469167668283;-4.298221142374564
0.036;-0.3192315322125338;-4.299110483001188
0.037;-0.31834469167668283;-4.299999823627811
0.038;-0.3192315322125338;-4.301778504881057
0.039;-0.3192315322125338;-4.3026678455076794
0.04;-0.3201183727483847;-4.304446526760925
0.041;-0.3192315322125338;-4.305335867387548
0.042;-0.3192315322125338;-4.306225208014172
0.043;-0.3192315322125338;-4.3071145486407945
0.044;-0.3192315322125338;-4.308003889267417
0.045;-0.3192315322125338;-4.308003889267417
0.046;-0.3192315322125338;-4.30889322989404
0.047;-0.3192315322125338;-4.30889322989404
0.048;-0.3192315322125338;-4.309782570520663
0.049;-0.31834469167668283;-4.309782570520663
0.05;-0.3192315322125338;-4.309782570520663
0.051;-0.31834469167668283;-4.309782570520663
0.052;-0.3174578511408319;-4.309782570520663
0.053;-0.316571010604981;-4.309782570520663
0.054;-0.31568417006913;-4.309782570520663
0.055;-0.31568417006913;-4.309782570520663
0.056;-0.3147973295332791;-4.309782570520663
0.057;-0.3147973295332791;-4.309782570520663
0.058;-0.3139104889974281;-4.309782570520663
0.059;-0.3121368079257263;-4.308003889267417
0.06;-0.3121368079257263;-4.30889322989404
0.061;-0.3112499673898753;-4.30889322989404
0.062;-0.3103631268540244;-4.308003889267417
0.063;-0.3094762863181734;-4.30889322989404
0.064;-0.3085894457823225;-4.3071145486407945
0.065;-0.3077026052464716;-4.306225208014172
0.066;-0.3059289241747697;-4.306225208014172
0.067;-0.30504208363891877;-4.306225208014172
0.068;-0.3041552431030678;-4.306225208014172
0.069;-0.3032684025672169;-4.305335867387548
0.07;-0.301494721495515;-4.304446526760925
0.071;-0.2997210404238131;-4.303557186134302
0.072;-0.29883419988796217;-4.3026678455076794
0.073;-0.29794735935211125;-4.3026678455076794
0.074;-0.29617367828040936;-4.301778504881057
