Offset = 0 V
Zeit;Spannung_x;Spannung_y
0.0;0.047920449629755314;-3.3350652437419206
0.001;0.047920449629755314;-3.3332865624886745
0.002;0.047920449629755314;-3.331507881235429
0.003;0.048807290165606254;-3.3297291999821828
0.004;0.048807290165606254;-3.327061178102314
0.005;0.048807290165606254;-3.325282496849068
0.006;0.049694130701457194;-3.323503815595822
0.007;0.049694130701457194;-3.3217251343425764
0.008;0.049694130701457194;-3.3199464530893303
0.009;0.049694130701457194;-3.317278431209462
0.01;0.049694130701457194;-3.3154997499562158
0.011;0.049694130701457194;-3.3137210687029697
0.012;0.050580971237308134;-3.311942387449724
0.013;0.049694130701457194;-3.310163706196478
0.014;0.049694130701457194;-3.3074956843166095
0.015;0.050580971237308134;-3.3057170030633634
0.016;0.049694130701457194;-3.3030489811834944
0.017;0.050580971237308134;-3.3021596405568716
0.018;0.050580971237308134;-3.2994916186770027
0.019;0.050580971237308134;-3.297712937423757
0.02;0.050580971237308134;-3.295044915543888
0.021;0.050580971237308134;-3.2932662342906425
0.022;0.050580971237308134;-3.2905982124107735
0.023;0.050580971237308134;-3.2888195311575275
0.024;0.050580971237308134;-3.287040849904282
0.025;0.050580971237308134;-3.284372828024413
0.026;0.050580971237308134;-3.282594146771167
0.027;0.050580971237308134;-3.280815465517921
0.028;0.051467811773159074;-3.279036784264675
0.029;0.051467811773159074;-3.2772581030114294
0.03;0.050580971237308134;-3.2745900811315605
0.031;0.050580971237308134;-3.272811399878315
0.032;0.051467811773159074;-3.270143377998446
0.033;0.052354652309010014;-3.267475356118577
0.034;0.052354652309010014;-3.265696674865331
0.035;0.052354652309010014;-3.2639179936120852
0.036;0.052354652309010014;-3.262139312358839
0.037;0.052354652309010014;-3.2594712904789707
0.038;0.05324149284486095;-3.2576926092257246
0.039;0.05324149284486095;-3.255913927972479
0.04;0.05324149284486095;-3.25324590609261
0.041;0.05324149284486095;-3.251467224839364
0.042;0.05324149284486095;-3.2496885435861183
0.043;0.052354652309010014;-3.2470205217062493
0.044;0.05324149284486095;-3.2443524998263804
0.045;0.05324149284486095;-3.2416844779465115
0.046;0.05324149284486095;-3.239905796693266
0.047;0.05324149284486095;-3.2381271154400197
0.048;0.05324149284486095;-3.236348434186774
0.049;0.05412833338071189;-3.233680412306905
0.05;0.05412833338071189;-3.2310123904270363
0.051;0.05324149284486095;-3.2292337091737906
0.052;0.05324149284486095;-3.2274550279205445
0.053;0.05412833338071189;-3.224787006040676
0.054;0.05412833338071189;-3.22300832478743
0.055;0.05412833338071189;-3.220340302907561
0.056;0.05412833338071189;-3.2185616216543154
0.057;0.05501517391656283;-3.2167829404010693
0.058;0.05501517391656283;-3.2150042591478236
0.059;0.05501517391656283;-3.211446896641332
0.06;0.05501517391656283;-3.208778874761463
0.061;0.05590201445241377;-3.207000193508217
0.062;0.05590201445241377;-3.205221512254971
0.063;0.05590201445241377;-3.2025534903751023
0.064;0.05590201445241377;-3.1998854684952334
0.065;0.05590201445241377;-3.1981067872419877
0.066;0.05590201445241377;-3.1963281059887416
0.067;0.05590201445241377;-3.1936600841088727
0.068;0.05501517391656283;-3.1909920622290042
0.069;0.05501517391656283;-3.1883240403491353
0.07;0.05501517391656283;-3.1856560184692664
0.071;0.05501517391656283;-3.1829879965893975
0.072;0.05501517391656283;-3.180319974709529
0.073;0.05501517391656283;-3.17765195282966
0.074;0.05501517391656283;-3.175873271576414
0.075;0.05501517391656283;-3.1723159090699222
0.076;0.05501517391656283;-3.1714265684432994
0.077;0.05501517391656283;-3.1687585465634305
0.078;0.05501517391656283;-3.166979865310185
0.079;0.05590201445241377;-3.164311843430316
0.08;0.05590201445241377;-3.161643821550447
0.081;0.05590201445241377;-3.158975799670578
0.082;0.05590201445241377;-3.1571971184173324
0.083;0.05590201445241377;-3.1545290965374635
0.084;0.05590201445241377;-3.152750415284218
0.085;0.05590201445241377;-3.150082393404349
0.086;0.05678885498826471;-3.148303712151103
0.087;0.05590201445241377;-3.145635690271234
0.088;0.05678885498826471;-3.1429676683913654
0.089;0.05678885498826471;-3.1394103058848737
0.09;0.05590201445241377;-3.1385209652582504
0.091;0.05590201445241377;-3.135852943378382
0.092;0.05590201445241377;-3.13229558087189
0.093;0.05678885498826471;-3.1296275589920213
0.094;0.05678885498826471;-3.1269595371121524
0.095;0.05590201445241377;-3.1242915152322834
0.096;0.05590201445241377;-3.1216234933524145
0.097;0.05590201445241377;-3.119844812099169
0.098;0.05678885498826471;-3.1171767902193
0.099;0.05678885498826471;-3.114508768339431
0.1;0.05678885498826471;-3.1118407464595625
0.101;0.05678885498826471;-3.1100620652063165
0.102;0.05678885498826471;-3.1073940433264475
0.103;0.05678885498826471;-3.104726021446579
0.104;0.05678885498826471;-3.102947340193333
0.105;0.05767569552411565;-3.100279318313464
0.106;0.05767569552411565;-3.097611296433595
0.107;0.05767569552411565;-3.0940539339271034
0.108;0.05767569552411565;-3.0922752526738577
0.109;0.05856253605996659;-3.0904965714206116
