Offset = 0 V
Zeit;Spannung_x;Spannung_y
0.0;-0.007063663593002957;-1.905005516132232
0.001;-0.009724185200555777;-1.9245710099179365
0.002;-0.012384706808108596;-1.9450258443302642
0.003;-0.016818909487363295;-1.9654806787425918
0.004;-0.020366271630767055;-1.9877141944081653
0.005;-0.023026793238319875;-2.011726391326985
0.006;-0.028347836453425514;-2.0357385882458043
0.007;-0.03366887966853115;-2.0606401257912466
0.008;-0.03810308234778585;-2.0864310039633116
0.009;-0.04165044449118961;-2.112221882135377
0.01;-0.04253728502704055;-2.1353447384275737
0.011;-0.04431096609874243;-2.15846759471977
0.012;-0.04519780663459337;-2.1789224291320974
0.013;-0.04697148770629525;-2.1984879229178023
0.014;-0.04785832824214619;-2.2171640760768843
0.015;-0.04608464717044431;-2.234950888609343
0.016;-0.04697148770629525;-2.250069679261933
0.017;-0.04519780663459337;-2.265188469914523
0.018;-0.04342412556289149;-2.280307260567113
0.019;-0.04076360395533867;-2.293647369966457
0.02;-0.03898992288363679;-2.306098138739178
0.021;-0.03810308234778585;-2.3167702262586536
0.022;-0.03544256074023303;-2.3256636325248827
0.023;-0.03278203913268021;-2.3345570387911123
0.024;-0.031008358060978333;-2.341671763804096
0.025;-0.027460995917574574;-2.3478971481904565
0.026;-0.023913633774170814;-2.353233191950194
0.027;-0.021253112166617995;-2.357679895083309
0.028;-0.017705750023214235;-2.3603479169631774
0.029;-0.014158387879810476;-2.3621265982164235
0.03;-0.010611025736406716;-2.363905279469669
0.031;-0.006176823057152017;-2.363905279469669
0.032;-0.0017426203778973179;-2.3630159388430463
0.033;0.0035784228372083213;-2.3603479169631774
0.034;0.00801262551646302;-2.357679895083309
0.035;0.01244682819571772;-2.35501187320344
0.036;0.01776787141082336;-2.349675829443702
0.037;0.023088914625928998;-2.3452291263105876
0.038;0.027523117305183697;-2.339003741924227
0.039;0.031070479448587457;-2.3318890169112434
0.04;0.035504682127842156;-2.322995610645014
0.041;0.039938884807096856;-2.3149915450054075
0.042;0.045259928022202495;-2.3043194574859323
0.043;0.048807290165606254;-2.293647369966457
0.044;0.051467811773159074;-2.280307260567113
0.045;0.05324149284486095;-2.2669671511677687
0.046;0.05678885498826471;-2.2527377011418017
0.047;0.05944937659581753;-2.2385082511158347
0.048;0.06122305766751941;-2.221610779209999
0.049;0.06388357927507224;-2.20382396667754
0.05;0.067430941418476;-2.186926494771704
0.051;0.06920462249017786;-2.1673610009859994
0.052;0.07275198463358162;-2.1469061665736717
0.053;0.07629934677698538;-2.1255619915347213
0.054;0.07895986838453821;-2.1033284758691475
0.055;0.08250723052794197;-2.081094960203574
0.056;0.08782827374304761;-2.057082763284755
0.057;0.09137563588645137;-2.0321812257393126
0.058;0.09758351963740794;-2.006390347567247
0.059;0.09935720070910983;-1.9814888100218047
0.06;0.10201772231666265;-1.9583659537296083
0.061;0.10379140338836453;-1.9361324380640348
0.062;0.1055650844600664;-1.9147882630250843
0.063;0.1055650844600664;-1.8952227692393795
0.064;0.1055650844600664;-1.8765466160802977
0.065;0.1055650844600664;-1.858759803547839
0.066;0.1055650844600664;-1.842751672268626
0.067;0.1055650844600664;-1.826743540989413
0.068;0.10467824392421546;-1.811624750336823
0.069;0.10379140338836453;-1.798284640937479
0.07;0.10201772231666265;-1.7876125534180036
0.071;0.1011308817808117;-1.7769404658985284
0.072;0.09847036017325889;-1.767157719005676
0.073;0.09580983856570607;-1.7582643127394466
0.074;0.09226247642230231;-1.7511495877264631
0.075;0.08960195481474949;-1.7440348627134796
0.076;0.08605459267134573;-1.738698818953742
0.077;0.08250723052794197;-1.7351414564472503
0.078;0.07984670892038914;-1.7315840939407585
