Offset = -1.3 V
Zeit;Spannung_x;Spannung_y
0.0;-0.17999756808393624;-2.7314189543876823
0.0005;-0.17999756808393624;-2.732308295014306
0.001;-0.18088440861978716;-2.733197635640929
0.0015;-0.17999756808393624;-2.7340869762675517
0.002;-0.17999756808393624;-2.7340869762675517
0.0025;-0.18088440861978716;-2.7349763168941745
0.003;-0.1817712491556381;-2.7358656575207974
0.0035;-0.1817712491556381;-2.7358656575207974
0.004;-0.1817712491556381;-2.73675499814742
0.0045;-0.1817712491556381;-2.73675499814742
0.005;-0.18088440861978716;-2.737644338774043
0.0055;-0.1817712491556381;-2.7385336794006667
0.006;-0.1817712491556381;-2.7394230200272895
0.0065;-0.1817712491556381;-2.7403123606539124
0.007;-0.1817712491556381;-2.741201701280535
0.0075;-0.18265808969148906;-2.742091041907158
0.008;-0.18265808969148906;-2.742980382533781
0.0085;-0.18265808969148906;-2.742980382533781
0.009;-0.18354493022733998;-2.742980382533781
0.0095;-0.18354493022733998;-2.7438697231604037
0.01;-0.18354493022733998;-2.74564840441365
0.0105;-0.18354493022733998;-2.74564840441365
0.011;-0.18265808969148906;-2.746537745040273
0.0115;-0.18354493022733998;-2.747427085666896
0.012;-0.18443177076319092;-2.7483164262935187
0.0125;-0.18443177076319092;-2.7492057669201415
0.013;-0.18443177076319092;-2.7492057669201415
0.0135;-0.18443177076319092;-2.7500951075467643
0.014;-0.18443177076319092;-2.750984448173387
0.0145;-0.18443177076319092;-2.75187378880001
0.015;-0.18443177076319092;-2.7527631294266337
0.0155;-0.18531861129904187;-2.7527631294266337
0.016;-0.18531861129904187;-2.7545418106798794
0.0165;-0.18531861129904187;-2.7545418106798794
0.017;-0.18531861129904187;-2.755431151306502
0.0175;-0.18620545183489282;-2.755431151306502
0.018;-0.18620545183489282;-2.756320491933125
0.0185;-0.18620545183489282;-2.756320491933125
0.019;-0.18620545183489282;-2.7580991731863707
0.0195;-0.18620545183489282;-2.7580991731863707
0.02;-0.18709229237074376;-2.7589885138129935
0.0205;-0.18797913290659468;-2.7589885138129935
0.021;-0.18709229237074376;-2.759877854439617
0.0215;-0.18797913290659468;-2.759877854439617
0.022;-0.18709229237074376;-2.76076719506624
0.0225;-0.18797913290659468;-2.761656535692863
0.023;-0.18886597344244563;-2.7625458763194857
0.0235;-0.18886597344244563;-2.7634352169461085
0.024;-0.18886597344244563;-2.7634352169461085
0.0245;-0.18975281397829658;-2.7634352169461085
0.025;-0.18886597344244563;-2.7643245575727313
0.0255;-0.18886597344244563;-2.7643245575727313
0.026;-0.18975281397829658;-2.765213898199354
0.0265;-0.18975281397829658;-2.766103238825978
0.027;-0.1906396545141475;-2.766103238825978
0.0275;-0.18975281397829658;-2.7669925794526007
0.028;-0.18975281397829658;-2.7669925794526007
0.0285;-0.1906396545141475;-2.7678819200792235
0.029;-0.1906396545141475;-2.7687712607058463
0.0295;-0.1906396545141475;-2.7687712607058463
0.03;-0.1906396545141475;-2.769660601332469
0.0305;-0.1906396545141475;-2.769660601332469
0.031;-0.19152649504999844;-2.771439282585715
0.0315;-0.19152649504999844;-2.771439282585715
0.032;-0.19152649504999844;-2.771439282585715
0.0325;-0.19152649504999844;-2.771439282585715
0.033;-0.1924133355858494;-2.7723286232123376
0.0335;-0.1924133355858494;-2.7732179638389614
0.034;-0.1924133355858494;-2.774107304465584
0.0345;-0.19330017612170033;-2.774996645092207
0.035;-0.19418701665755128;-2.774996645092207
0.0355;-0.19330017612170033;-2.77588598571883
0.036;-0.19418701665755128;-2.77588598571883
0.0365;-0.19418701665755128;-2.7767753263454527
0.037;-0.19418701665755128;-2.7767753263454527
0.0375;-0.19418701665755128;-2.7767753263454527
0.038;-0.19418701665755128;-2.7776646669720755
0.0385;-0.19418701665755128;-2.7785540075986983
0.039;-0.1950738571934022;-2.7785540075986983
0.0395;-0.1950738571934022;-2.779443348225321
0.04;-0.19418701665755128;-2.779443348225321
0.0405;-0.1950738571934022;-2.7812220294785677
0.041;-0.1950738571934022;-2.7812220294785677
0.0415;-0.19596069772925315;-2.7812220294785677
0.042;-0.19596069772925315;-2.7821113701051905
0.0425;-0.1968475382651041;-2.7830007107318133
0.043;-0.1968475382651041;-2.7830007107318133
0.0435;-0.19596069772925315;-2.7830007107318133
0.044;-0.1968475382651041;-2.783890051358436
0.0445;-0.1968475382651041;-2.784779391985059
0.045;-0.1968475382651041;-2.785668732611682
0.0455;-0.19596069772925315;-2.785668732611682
0.046;-0.1968475382651041;-2.7865580732383055
0.0465;-0.1968475382651041;-2.7865580732383055
0.047;-0.1968475382651041;-2.7874474138649283
0.0475;-0.1968475382651041;-2.788336754491551
0.048;-0.1968475382651041;-2.788336754491551
0.0485;-0.197734378800955;-2.789226095118174
0.049;-0.197734378800955;-2.789226095118174
0.0495;-0.1968475382651041;-2.7910047763714196
0.05;-0.197734378800955;-2.7910047763714196
0.0505;-0.197734378800955;-2.7910047763714196
0.051;-0.197734378800955;-2.7918941169980425
0.0515;-0.197734378800955;-2.7927834576246653
0.052;-0.19862121933680596;-2.7927834576246653
